x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
-1.03025 -0.0201055 -0.132896 -0.0632268 0.811172 1.29202 0.0443234 -1.02545 0.0534745
-1.12797 -0.133063 -0.0390884 0.0191571 0.240294 0.0918793 0.0445024 -1.12797 -0.133063
-1.00519 -0.0028054 0.416994 0.588541 -0.347093 0.915597 0.0445024 -1.12797 -0.133063
-0.591813 0.143839 -0.0424802 -0.399347 1.34911 0.970948 0.0581011 -0.591813 0.143839
-1.00059 -0.290128 -0.432554 0.159395 -0.454439 -0.000541499 0.0581011 -0.591813 0.143839
-1.20787 0.320439 -0.346205 0.356578 -1.01848 0.190712 0.0486164 -1.20787 0.320439
-1.19464 0.2049 0.441732 -0.474035 -0.391499 -2.43268 0.0486164 -1.20787 0.320439
-0.774829 -0.254274 0.269373 -0.0493193 0.230524 -0.542122 0.0471023 -0.774829 -0.254274
-0.660376 0.0625324 -0.150466 0.0474834 -0.612321 0.718927 0.0471023 -0.774829 -0.254274
-0.633363 -0.0262327 0.140156 -0.0567168 -0.255338 1.85483 0.0532239 -0.633363 -0.0262327
-0.922841 -0.00836148 -0.592598 0.184972 0.415095 -0.840713 0.0532239 -0.633363 -0.0262327
-1.03309 -0.0386658 0.286754 -0.00532319 1.10905 -1.48808 0.0407678 -1.03309 -0.0386658
-1.07777 0.202884 -0.130501 0.206449 -0.367061 0.882368 0.0407678 -1.03309 -0.0386658
-1.25391 0.0371024 0.0317818 -0.276262 -0.349945 1.04569 0.0520636 -1.25391 0.0371024
-1.13999 -0.208422 0.420957 -0.114492 0.445581 -0.508352 0.0520636 -1.25391 0.0371024
-0.94955 -0.182531 -0.092205 0.0562974 0.212247 0.235348 0.0399964 -0.94955 -0.182531
-0.963007 -0.0520608 0.111587 0.205517 -0.408297 0.86591 0.0399964 -0.94955 -0.182531
-0.984252 0.0171102 0.000604253 0.221297 0.846205 0.554897 0.0381627 -0.984252 0.0171102
-0.731203 -0.00714788 0.257668 0.181625 -0.443321 1.61508 0.0381627 -0.984252 0.0171102
-0.761571 -0.0388122 0.107577 -0.171231 -1.06744 -0.0461661 0.0443984 -0.761571 -0.0388122
-0.658311 -0.130731 0.132729 0.117467 0.123646 1.29652 0.0443984 -0.761571 -0.0388122
-0.718618 -0.013573 -0.251893 0.761189 0.481743 -1.06972 0.045495 -0.718618 -0.013573
-0.741936 0.545234 0.200919 -0.00660104 1.38906 1.23837 0.045495 -0.718618 -0.013573
-0.325296 0.169109 0.671896 -0.444031 1.68106 -0.380584 0.0910563 -0.325296 0.169109
0.306959 -0.339691 0.892002 -0.285029 -0.941374 0.739632 0.0910563 -0.325296 0.169109
1.12115 0.0409372 0.364967 0.473778 1.24682 -0.127328 0.0451351 1.12115 0.0409372
1.28125 0.281412 -0.241639 -0.055565 -0.129492 0.0988193 0.0451351 1.12115 0.0409372
1.27282 0.0957698 -0.233306 -0.476125 1.18548 0.107691 0.0685511 1.27282 0.0957698
1.27734 -0.0896522 -0.337441 0.000778328 -0.164278 -0.417943 0.0685511 1.27282 0.0957698
1.31696 -0.306631 -0.34093 -0.0538115 0.187512 0.176725 0.0746727 1.31696 -0.306631
1.22508 0.206971 -0.154643 0.46611 -1.08549 -1.04669 0.0746727 1.31696 -0.306631
1.28069 0.267877 0.237836 -0.100739 -0.322992 -0.317347 0.0614363 1.28069 0.267877
1.33998 -0.0935346 0.354013 -0.750371 -1.33606 -0.999227 0.0614363 1.28069 0.267877
1.18643 -0.38869 -0.542947 0.0474293 -3.26311 0.848465 0.0443325 1.18643 -0.38869
0.601524 -0.12256 -0.339279 0.153399 0.937848 -0.138685 0.0443325 1.18643 -0.38869
0.711212 -0.0566326 0.446845 0.0261017 0.209847 -2.55545 0.0606046 0.711212 -0.0566326
1.09441 0.032968 -0.0324311 0.458936 0.383472 -2.07676 0.0606046 0.711212 -0.0566326
0.699795 -0.0864221 -0.312624 -0.433367 1.13172 -0.915413 0.0575805 0.699795 -0.0864221
0.592135 0.0589354 -0.27693 0.363419 -0.683084 0.740159 0.0575805 0.699795 -0.0864221
0.491022 0.0218045 -0.192316 -0.331161 0.315602 0.677056 0.0753951 0.491022 0.0218045
0.564047 -0.145791 0.190801 0.404382 0.433217 -0.644055 0.0753951 0.491022 0.0218045
0.571982 0.0467963 -0.213487 0.241474 1.77351 -1.57622 0.0635588 0.571982 0.0467963
0.557694 0.11152 -0.0543306 -0.163165 -1.68505 0.978413 0.0635588 0.571982 0.0467963
