x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
1.82478 -2.24492 1.08801 -0.495761 -0.970513 -1.10536 0.378511 1.50909 -1.85704
2.30402 -2.40473 -1.13281 -0.164251 -0.728271 -0.582597 0.357772 2.30402 -2.40473
2.08964 -2.05077 0.696826 0.765628 0.948154 -1.09508 0.357772 2.30402 -2.40473
2.46319 -2.17608 -0.852524 -0.614383 -0.178584 0.482573 0.362205 2.46319 -2.17608
1.84249 -2.29103 0.581139 0.145531 -0.203941 -1.36191 0.362205 2.46319 -2.17608
2.25051 -1.81916 -0.848561 0.331736 1.70491 -1.2484 0.353975 2.25051 -1.81916
1.61862 -1.81157 -0.767085 -0.433872 0.77187 2.55134 0.353975 2.25051 -1.81916
1.89078 -1.97808 0.472001 -0.441759 -0.220348 -0.723662 0.351 1.89078 -1.97808
2.08242 -2.35915 -0.0129224 -0.221001 -1.62414 0.21584 0.351 1.89078 -1.97808
2.24309 -2.0374 0.167648 1.48419 1.30325 3.01478 0.352251 2.24309 -2.0374
1.8 -2.09774 -0.0548455 0.285715 0.152116 0.0714609 0.352251 2.24309 -2.0374
1.62104 -1.62487 0.663135 -0.0256964 -0.824167 -0.848249 0.369086 1.62104 -1.62487
1.62526 -1.38412 -0.339358 0.056777 0.983594 1.13233 0.369086 1.62104 -1.62487
1.38703 -1.29386 0.241168 0.769366 -0.31992 -0.112822 0.382223 1.38703 -1.29386
1.56039 -0.870684 1.28388 -0.0381364 0.600227 -0.143132 0.382223 1.38703 -1.29386
2.14142 -1.72562 -1.1282 -1.99312 -0.201987 -0.561246 0.348307 2.14142 -1.72562
1.43318 -2.1856 -0.289259 -0.580006 -0.777427 -0.832121 0.348307 2.14142 -1.72562
1.7768 -1.94169 -0.458844 0.736862 0.0225018 -0.0948498 0.354967 1.7768 -1.94169
1.94101 -1.39349 0.52097 0.0457647 -0.122538 0.321696 0.354967 1.7768 -1.94169
1.63195 -1.59884 -0.452147 -0.396599 1.15447 -1.546 0.365155 1.63195 -1.59884
2.33019 -1.81761 1.20527 -0.021516 1.05496 -0.67173 0.365155 1.63195 -1.59884
3.14971 -2.37426 0.492798 -1.52993 -1.47566 -0.762998 0.397743 3.14971 -2.37426
3.15485 -4.02504 -0.693396 -1.05957 -0.729371 0.421379 0.397743 3.14971 -2.37426
2.41785 -4.28361 -0.294055 -0.388637 1.57624 0.71845 0.356954 2.41785 -4.28361
2.99519 -4.6974 0.226482 0.0572877 -1.46566 -1.28661 0.356954 2.41785 -4.28361
3.47032 -4.2464 0.133033 1.52693 -0.00551753 0.278199 0.399518 3.47032 -4.2464
2.77826 -2.66705 -1.86206 1.34047 1.26985 -0.209572 0.399518 3.47032 -4.2464
2.14888 -2.2938 0.0516202 -0.32313 -0.277398 -0.0671716 0.346498 2.14888 -2.2938
